model,fraction,seed,epoch,train_loss,train_acc,val_loss,val_acc,test_acc
vit,0.25,2,47,0.328946,0.883733,1.530325,0.5986,
vit,0.25,2,48,0.316016,0.886133,1.528192,0.5992,
vit,0.25,2,49,0.318355,0.886222,1.53092,0.5978,
vit,0.25,2,50,0.317879,0.884889,1.531036,0.5984,
vit,0.25,2,FINAL,,,,0.5994,0.5824
vit,0.25,3,1,1.967789,0.262311,1.873567,0.291,
vit,0.25,3,2,1.753761,0.334844,1.70381,0.353,
vit,0.25,3,3,1.639932,0.3856,1.630258,0.3866,
vit,0.25,3,4,1.547399,0.426578,1.571706,0.4254,
vit,0.25,3,5,1.444711,0.473422,1.422825,0.4824,
vit,0.25,3,6,1.372412,0.496978,1.432072,0.469,
vit,0.25,3,7,1.324776,0.517956,1.386179,0.5002,
vit,0.25,3,8,1.268372,0.540622,1.366036,0.496,
vit,0.25,3,9,1.22359,0.560533,1.321265,0.5256,
vit,0.25,3,10,1.193452,0.559556,1.385212,0.4934,
vit,0.25,3,11,1.153373,0.579733,1.300985,0.527,
vit,0.25,3,12,1.129389,0.590933,1.309585,0.5278,
vit,0.25,3,13,1.088639,0.608178,1.259565,0.5376,
vit,0.25,3,14,1.046131,0.622933,1.241527,0.5536,
vit,0.25,3,15,1.007211,0.639644,1.266616,0.545,
vit,0.25,3,16,0.990183,0.645778,1.261615,0.5466,
vit,0.25,3,17,0.958198,0.659733,1.24905,0.5636,
vit,0.25,3,18,0.926409,0.663378,1.297341,0.5488,
vit,0.25,3,19,0.903902,0.672711,1.2584,0.5726,
vit,0.25,3,20,0.872632,0.684,1.267018,0.5618,
vit,0.25,3,21,0.843925,0.697067,1.270435,0.5628,
vit,0.25,3,22,0.799191,0.710578,1.280218,0.5706,
vit,0.25,3,23,0.779785,0.719467,1.2757,0.5728,
vit,0.25,3,24,0.753678,0.726844,1.269335,0.579,
vit,0.25,3,25,0.720616,0.743733,1.320543,0.5764,
vit,0.25,3,26,0.692207,0.752978,1.320723,0.5772,
vit,0.25,3,27,0.666274,0.760533,1.320072,0.5762,
vit,0.25,3,28,0.640497,0.769511,1.344544,0.5778,
vit,0.25,3,29,0.611761,0.784089,1.362534,0.5804,
vit,0.25,3,30,0.589367,0.7856,1.353521,0.5878,
vit,0.25,3,31,0.555491,0.799289,1.400715,0.585,
vit,0.25,3,32,0.535043,0.805422,1.422885,0.5822,
vit,0.25,3,33,0.507198,0.816356,1.412899,0.5854,
vit,0.25,3,34,0.491971,0.821778,1.430924,0.5814,
vit,0.25,3,35,0.470177,0.830756,1.469634,0.5772,
vit,0.25,3,36,0.440567,0.844444,1.466533,0.5942,
vit,0.25,3,37,0.418324,0.848444,1.470122,0.5842,
vit,0.25,3,38,0.413675,0.855733,1.489964,0.58,
vit,0.25,3,39,0.393529,0.859911,1.497293,0.5924,
vit,0.25,3,40,0.371922,0.865778,1.518082,0.5904,
vit,0.25,3,41,0.366349,0.8704,1.521304,0.5892,
vit,0.25,3,42,0.353362,0.875289,1.542493,0.5912,
vit,0.25,3,43,0.344905,0.876089,1.548717,0.5928,
vit,0.25,3,44,0.332275,0.8832,1.562278,0.5878,
vit,0.25,3,45,0.330785,0.8832,1.56053,0.5934,
vit,0.25,3,46,0.321248,0.8856,1.566306,0.5964,
vit,0.25,3,47,0.325458,0.887733,1.563963,0.5938,
vit,0.25,3,48,0.313083,0.889689,1.564642,0.5952,
vit,0.25,3,49,0.311225,0.891022,1.564626,0.594,
vit,0.25,3,50,0.308892,0.891644,1.565232,0.5926,
vit,0.25,3,FINAL,,,,0.5964,0.5877
vit,0.5,1,1,1.852436,0.308711,1.691417,0.3858,
vit,0.5,1,2,1.615876,0.403156,1.508721,0.4466,
vit,0.5,1,3,1.454037,0.470178,1.408484,0.4904,
vit,0.5,1,4,1.357035,0.504133,1.334349,0.5258,
vit,0.5,1,5,1.283043,0.5348,1.280867,0.5316,
vit,0.5,1,6,1.22082,0.554089,1.221734,0.5596,
vit,0.5,1,7,1.176004,0.5724,1.260644,0.541,
vit,0.5,1,8,1.125772,0.592089,1.23254,0.5636,
vit,0.5,1,9,1.082643,0.609289,1.209863,0.5642,
vit,0.5,1,10,1.038551,0.622978,1.163922,0.5878,
vit,0.5,1,11,1.005784,0.635111,1.120433,0.595,
vit,0.5,1,12,0.971437,0.648756,1.093436,0.6122,
vit,0.5,1,13,0.943062,0.658356,1.136148,0.5938,
vit,0.5,1,14,0.911743,0.671644,1.10689,0.6028,
vit,0.5,1,15,0.890077,0.679378,1.10537,0.6152,
vit,0.5,1,16,0.857224,0.689333,1.094983,0.6134,
vit,0.5,1,17,0.829554,0.7012,1.089061,0.625,
vit,0.5,1,18,0.802767,0.7128,1.091662,0.628,
vit,0.5,1,19,0.781231,0.719244,1.097925,0.6208,
vit,0.5,1,20,0.752256,0.728933,1.125234,0.6212,
vit,0.5,1,21,0.729396,0.738267,1.095144,0.6324,
vit,0.5,1,22,0.69451,0.747467,1.085568,0.6408,
vit,0.5,1,23,0.675988,0.755156,1.102546,0.6356,
vit,0.5,1,24,0.651655,0.763778,1.092039,0.643,
vit,0.5,1,25,0.615919,0.776933,1.125221,0.6342,
vit,0.5,1,26,0.60489,0.783111,1.130445,0.637,
vit,0.5,1,27,0.573089,0.789733,1.13247,0.6396,
vit,0.5,1,28,0.556275,0.797111,1.123146,0.6444,
vit,0.5,1,29,0.52583,0.810622,1.140137,0.6468,
vit,0.5,1,30,0.511966,0.816044,1.131756,0.6498,
vit,0.5,1,31,0.486136,0.820356,1.163992,0.6458,
vit,0.5,1,32,0.469224,0.829422,1.168641,0.6422,
vit,0.5,1,33,0.447869,0.836933,1.187623,0.6498,
vit,0.5,1,34,0.428981,0.846756,1.177127,0.6484,
vit,0.5,1,35,0.413374,0.850667,1.213126,0.6466,
vit,0.5,1,36,0.388608,0.86,1.221759,0.6522,
vit,0.5,1,37,0.374184,0.864978,1.262127,0.646,
vit,0.5,1,38,0.365138,0.866356,1.246811,0.6492,
vit,0.5,1,39,0.345194,0.874622,1.267074,0.649,
vit,0.5,1,40,0.341814,0.875422,1.28352,0.6524,
vit,0.5,1,41,0.323592,0.881511,1.299846,0.6498,
vit,0.5,1,42,0.320635,0.884844,1.309802,0.6524,
vit,0.5,1,43,0.301522,0.891156,1.312479,0.6496,
vit,0.5,1,44,0.307419,0.889867,1.312056,0.6546,
vit,0.5,1,45,0.299081,0.895244,1.312371,0.653,
vit,0.5,1,46,0.295168,0.893733,1.31255,0.652,
vit,0.5,1,47,0.284854,0.898578,1.317231,0.6544,
vit,0.5,1,48,0.287674,0.896311,1.317853,0.6542,
vit,0.5,1,49,0.281754,0.899156,1.320172,0.6528,
vit,0.5,1,50,0.284561,0.896844,1.320032,0.6544,
vit,0.5,1,FINAL,,,,0.6546,0.6503
vit,0.5,2,1,1.844851,0.307156,1.657323,0.376,
vit,0.5,2,2,1.586052,0.417244,1.489743,0.437,
vit,0.5,2,3,1.425544,0.482933,1.365665,0.5012,
vit,0.5,2,4,1.334392,0.516222,1.293239,0.5304,
vit,0.5,2,5,1.253871,0.545111,1.294817,0.5292,
vit,0.5,2,6,1.202128,0.5712,1.212709,0.5628,
vit,0.5,2,7,1.149802,0.584044,1.170681,0.5702,
vit,0.5,2,8,1.11567,0.598,1.155912,0.5846,
vit,0.5,2,9,1.075504,0.611733,1.151808,0.584,
vit,0.5,2,10,1.045442,0.6232,1.118858,0.603,
vit,0.5,2,11,1.005401,0.638889,1.125324,0.5966,
vit,0.5,2,12,0.978478,0.646444,1.103167,0.6132,
vit,0.5,2,13,0.957714,0.654178,1.180149,0.5778,
vit,0.5,2,14,0.921092,0.670844,1.122366,0.6072,
vit,0.5,2,15,0.903233,0.672667,1.04986,0.6206,
vit,0.5,2,16,0.872447,0.686444,1.085562,0.6166,
vit,0.5,2,17,0.848957,0.694311,1.0654,0.6242,
vit,0.5,2,18,0.809185,0.710222,1.098456,0.6168,
vit,0.5,2,19,0.79269,0.715333,1.099867,0.6182,
vit,0.5,2,20,0.762632,0.722889,1.048539,0.6332,
vit,0.5,2,21,0.737804,0.735956,1.084376,0.6324,
vit,0.5,2,22,0.719107,0.741067,1.129613,0.6178,
vit,0.5,2,23,0.690465,0.752933,1.103606,0.6386,
vit,0.5,2,24,0.665299,0.763867,1.095137,0.639,
vit,0.5,2,25,0.638654,0.772889,1.112294,0.6428,
vit,0.5,2,26,0.608348,0.780578,1.138915,0.632,
vit,0.5,2,27,0.593595,0.785556,1.079984,0.6548,
vit,0.5,2,28,0.56217,0.7972,1.14176,0.6352,
vit,0.5,2,29,0.537177,0.806222,1.148132,0.637,
vit,0.5,2,30,0.513119,0.816178,1.151048,0.6478,
vit,0.5,2,31,0.499629,0.8212,1.157473,0.6466,
vit,0.5,2,32,0.480534,0.826978,1.167709,0.6458,
vit,0.5,2,33,0.457,0.833822,1.191901,0.642,
vit,0.5,2,34,0.428522,0.847422,1.210969,0.645,
vit,0.5,2,35,0.426572,0.845467,1.208009,0.6506,
vit,0.5,2,36,0.401865,0.856133,1.212146,0.6476,
vit,0.5,2,37,0.390291,0.859378,1.244499,0.6448,
vit,0.5,2,38,0.365672,0.868622,1.266622,0.6452,
vit,0.5,2,39,0.352824,0.874622,1.280801,0.6536,
vit,0.5,2,40,0.344108,0.8768,1.283266,0.6468,
vit,0.5,2,41,0.332162,0.880889,1.281539,0.6472,
vit,0.5,2,42,0.324459,0.883156,1.291226,0.6488,
vit,0.5,2,43,0.309121,0.887956,1.308721,0.6552,
vit,0.5,2,44,0.301485,0.892356,1.306416,0.653,
vit,0.5,2,45,0.294223,0.896133,1.315272,0.6484,
vit,0.5,2,46,0.292899,0.897156,1.319682,0.6498,
vit,0.5,2,47,0.291553,0.897333,1.31317,0.6486,
vit,0.5,2,48,0.281948,0.900089,1.32061,0.6506,
vit,0.5,2,49,0.282532,0.9,1.320644,0.6504,
vit,0.5,2,50,0.280903,0.9012,1.320702,0.6492,
vit,0.5,2,FINAL,,,,0.6552,0.6563
vit,0.5,3,1,1.846149,0.310578,1.679903,0.369,
vit,0.5,3,2,1.591589,0.411111,1.475823,0.4628,
vit,0.5,3,3,1.44272,0.473333,1.422246,0.4798,
vit,0.5,3,4,1.336315,0.513778,1.317156,0.5166,
vit,0.5,3,5,1.274562,0.536578,1.286143,0.5332,
vit,0.5,3,6,1.214126,0.560356,1.259181,0.541,
vit,0.5,3,7,1.161121,0.577156,1.22082,0.5578,
vit,0.5,3,8,1.122085,0.589867,1.177791,0.5674,
vit,0.5,3,9,1.089035,0.607911,1.174358,0.5764,
vit,0.5,3,10,1.058288,0.614889,1.164746,0.5826,
vit,0.5,3,11,1.028628,0.628889,1.149581,0.5848,
vit,0.5,3,12,1.000084,0.638089,1.117585,0.5994,
vit,0.5,3,13,0.965917,0.651156,1.114451,0.6016,
vit,0.5,3,14,0.941275,0.657867,1.101297,0.6114,
vit,0.5,3,15,0.905737,0.675822,1.123722,0.6048,
vit,0.5,3,16,0.883238,0.681378,1.086041,0.6194,
vit,0.5,3,17,0.862546,0.689156,1.084687,0.6234,
vit,0.5,3,18,0.828358,0.699556,1.112803,0.627,
vit,0.5,3,19,0.80917,0.706533,1.097417,0.6198,
vit,0.5,3,20,0.766028,0.724578,1.09808,0.622,
vit,0.5,3,21,0.753448,0.729022,1.08286,0.6274,
vit,0.5,3,22,0.725063,0.740978,1.093253,0.6364,
vit,0.5,3,23,0.707016,0.745733,1.103572,0.6342,
vit,0.5,3,24,0.679037,0.753156,1.087347,0.637,
vit,0.5,3,25,0.648644,0.763644,1.115958,0.63,
vit,0.5,3,26,0.625167,0.775511,1.102382,0.6384,
vit,0.5,3,27,0.600238,0.781867,1.127257,0.639,
vit,0.5,3,28,0.578532,0.794133,1.157494,0.6402,
vit,0.5,3,29,0.550602,0.800489,1.155051,0.6346,
vit,0.5,3,30,0.527761,0.806533,1.153625,0.6398,
vit,0.5,3,31,0.509119,0.815644,1.152842,0.6388,
vit,0.5,3,32,0.491189,0.820578,1.168839,0.6442,
vit,0.5,3,33,0.465311,0.8312,1.216702,0.6414,
vit,0.5,3,34,0.450185,0.834889,1.192776,0.646,
vit,0.5,3,35,0.428785,0.844711,1.216276,0.6494,
vit,0.5,3,36,0.408321,0.851956,1.247643,0.6468,
vit,0.5,3,37,0.39503,0.860267,1.245377,0.648,
vit,0.5,3,38,0.373476,0.864978,1.264897,0.6464,
vit,0.5,3,39,0.366924,0.868267,1.267941,0.643,
vit,0.5,3,40,0.350486,0.874622,1.28087,0.6414,
vit,0.5,3,41,0.339878,0.877067,1.300431,0.6434,
vit,0.5,3,42,0.329575,0.882,1.315024,0.6438,
vit,0.5,3,43,0.317962,0.888489,1.322481,0.6422,
vit,0.5,3,44,0.314537,0.888933,1.319512,0.641,
vit,0.5,3,45,0.308269,0.887467,1.319529,0.6428,
vit,0.5,3,46,0.300651,0.890489,1.340061,0.642,
vit,0.5,3,47,0.296036,0.893067,1.341226,0.6404,
vit,0.5,3,48,0.29587,0.8936,1.336548,0.6406,
vit,0.5,3,49,0.30017,0.892222,1.336938,0.6428,
vit,0.5,3,50,0.291612,0.895822,1.337399,0.6436,
vit,0.5,3,FINAL,,,,0.6494,0.6482
vit,1.0,1,1,1.734153,0.356822,1.528644,0.448,
vit,1.0,1,2,1.404377,0.490733,1.301958,0.5308,
vit,1.0,1,3,1.261631,0.543289,1.240416,0.5528,
vit,1.0,1,4,1.186388,0.572533,1.159741,0.5838,
vit,1.0,1,5,1.117151,0.593956,1.107606,0.621,
vit,1.0,1,6,1.064656,0.617578,1.091483,0.6114,
vit,1.0,1,7,1.023183,0.633022,1.067381,0.6272,
vit,1.0,1,8,0.987215,0.644333,1.019477,0.6426,
vit,1.0,1,9,0.952274,0.659467,0.987188,0.6546,
vit,1.0,1,10,0.921404,0.669733,0.983403,0.655,
vit,1.0,1,11,0.886745,0.680244,0.976988,0.6686,
vit,1.0,1,12,0.858561,0.691178,0.960284,0.66,
vit,1.0,1,13,0.830337,0.7006,0.929332,0.6762,
vit,1.0,1,14,0.804388,0.712889,0.931566,0.6732,
vit,1.0,1,15,0.779757,0.719933,0.929217,0.6784,
vit,1.0,1,16,0.752071,0.728511,0.927694,0.6824,
vit,1.0,1,17,0.732432,0.738178,0.902182,0.6942,
vit,1.0,1,18,0.704575,0.747111,0.879816,0.699,
vit,1.0,1,19,0.68474,0.7528,0.888986,0.695,
vit,1.0,1,20,0.665029,0.760489,0.87432,0.7044,
vit,1.0,1,21,0.640873,0.768444,0.881558,0.7074,
vit,1.0,1,22,0.621117,0.776489,0.873305,0.7096,
vit,1.0,1,23,0.600306,0.783778,0.881403,0.707,
vit,1.0,1,24,0.585197,0.786933,0.862415,0.7004,
vit,1.0,1,25,0.562105,0.796511,0.866011,0.7062,
vit,1.0,1,26,0.54212,0.804844,0.906908,0.7014,
vit,1.0,1,27,0.526193,0.808733,0.869708,0.7136,
vit,1.0,1,28,0.509513,0.8142,0.906477,0.7128,
vit,1.0,1,29,0.48791,0.821756,0.898248,0.7158,
vit,1.0,1,30,0.467585,0.831089,0.91642,0.7102,
vit,1.0,1,31,0.457602,0.834756,0.908025,0.7188,
vit,1.0,1,32,0.437194,0.842178,0.911259,0.7152,
vit,1.0,1,33,0.424208,0.846,0.907933,0.7202,
vit,1.0,1,34,0.409724,0.851667,0.931082,0.7182,
vit,1.0,1,35,0.396074,0.854756,0.925474,0.7216,
vit,1.0,1,36,0.377617,0.862333,0.934137,0.7206,
vit,1.0,1,37,0.370626,0.863533,0.938696,0.7222,
vit,1.0,1,38,0.361048,0.868378,0.9432,0.7188,
vit,1.0,1,39,0.346306,0.873689,0.94745,0.722,
vit,1.0,1,40,0.336488,0.877867,0.969768,0.7192,
vit,1.0,1,41,0.330808,0.880156,0.974735,0.7192,
vit,1.0,1,42,0.318252,0.882378,0.978578,0.7156,
vit,1.0,1,43,0.311322,0.886022,0.983871,0.7222,
vit,1.0,1,44,0.303968,0.889111,0.974641,0.725,
vit,1.0,1,45,0.299279,0.890044,0.985193,0.7234,
vit,1.0,1,46,0.295563,0.891978,0.982824,0.7238,
vit,1.0,1,47,0.295941,0.893822,0.987232,0.7244,
vit,1.0,1,48,0.288887,0.895489,0.989542,0.722,
vit,1.0,1,49,0.288514,0.896,0.989001,0.7228,
vit,1.0,1,50,0.290134,0.894867,0.988835,0.722,
vit,1.0,1,FINAL,,,,0.725,0.7257
vit,1.0,2,1,1.734084,0.361267,1.503102,0.445,
vit,1.0,2,2,1.388324,0.495022,1.349887,0.5116,
vit,1.0,2,3,1.253855,0.544378,1.238795,0.5514,
vit,1.0,2,4,1.185444,0.573222,1.152271,0.5832,
vit,1.0,2,5,1.123045,0.594711,1.125542,0.5992,
vit,1.0,2,6,1.072483,0.614067,1.109177,0.6034,
vit,1.0,2,7,1.029003,0.628178,1.050884,0.6236,
vit,1.0,2,8,0.986718,0.644111,1.047311,0.6264,
vit,1.0,2,9,0.958752,0.656067,0.983742,0.6392,
vit,1.0,2,10,0.91487,0.6708,0.954896,0.6642,
vit,1.0,2,11,0.888298,0.681756,0.96863,0.655,
vit,1.0,2,12,0.856312,0.692378,0.949463,0.6656,
vit,1.0,2,13,0.832963,0.701467,0.910804,0.6752,
vit,1.0,2,14,0.803838,0.711222,0.922145,0.6786,
vit,1.0,2,15,0.778428,0.720756,0.877986,0.6898,
vit,1.0,2,16,0.755803,0.728133,0.888589,0.6896,
vit,1.0,2,17,0.736431,0.735844,0.848845,0.6978,
vit,1.0,2,18,0.707651,0.746867,0.88443,0.685,
vit,1.0,2,19,0.684579,0.753467,0.83295,0.707,
vit,1.0,2,20,0.666747,0.759933,0.862419,0.7004,
vit,1.0,2,21,0.643326,0.7692,0.835806,0.7086,
vit,1.0,2,22,0.622751,0.7752,0.853597,0.71,
vit,1.0,2,23,0.60356,0.783489,0.865209,0.7044,
vit,1.0,2,24,0.580673,0.789956,0.847029,0.7144,
vit,1.0,2,25,0.56683,0.796044,0.841044,0.7146,
vit,1.0,2,26,0.54944,0.802044,0.839474,0.7202,
vit,1.0,2,27,0.524214,0.811311,0.860304,0.72,
vit,1.0,2,28,0.510761,0.816022,0.849065,0.713,
vit,1.0,2,29,0.487916,0.825422,0.863364,0.7218,
vit,1.0,2,30,0.471482,0.829067,0.893073,0.717,
vit,1.0,2,31,0.457541,0.834111,0.874078,0.7202,
vit,1.0,2,32,0.439469,0.8412,0.876136,0.7214,
vit,1.0,2,33,0.423105,0.847644,0.878205,0.7224,
vit,1.0,2,34,0.41205,0.849756,0.89731,0.7226,
vit,1.0,2,35,0.396786,0.855756,0.902345,0.7218,
vit,1.0,2,36,0.383542,0.860511,0.911978,0.7238,
vit,1.0,2,37,0.371111,0.865067,0.926447,0.7236,
vit,1.0,2,38,0.357529,0.870067,0.923898,0.725,
vit,1.0,2,39,0.34693,0.874333,0.934941,0.729,
vit,1.0,2,40,0.335943,0.876689,0.935012,0.7302,
vit,1.0,2,41,0.327231,0.881911,0.938623,0.7282,
vit,1.0,2,42,0.321276,0.884378,0.944828,0.7318,
vit,1.0,2,43,0.309482,0.887933,0.960781,0.7284,
vit,1.0,2,44,0.307739,0.889756,0.95678,0.7266,
vit,1.0,2,45,0.301039,0.888956,0.96014,0.7312,
vit,1.0,2,46,0.293865,0.895022,0.963443,0.7294,
vit,1.0,2,47,0.295494,0.892911,0.959315,0.732,
vit,1.0,2,48,0.288552,0.894978,0.961895,0.7312,
vit,1.0,2,49,0.288462,0.895867,0.962717,0.7306,
vit,1.0,2,50,0.290299,0.896444,0.962555,0.7308,
vit,1.0,2,FINAL,,,,0.732,0.729
vit,1.0,3,1,1.746585,0.348533,1.596498,0.4228,
vit,1.0,3,2,1.419802,0.486333,1.327307,0.5224,
vit,1.0,3,3,1.273389,0.538889,1.254276,0.5504,
vit,1.0,3,4,1.191579,0.567933,1.150677,0.5912,
vit,1.0,3,5,1.126057,0.591956,1.111574,0.607,
vit,1.0,3,6,1.080938,0.607467,1.097278,0.6132,
vit,1.0,3,7,1.037218,0.625356,1.09308,0.614,
vit,1.0,3,8,0.994785,0.640933,1.039904,0.6326,
vit,1.0,3,9,0.95533,0.658711,1.023312,0.6414,
vit,1.0,3,10,0.926182,0.667356,0.967985,0.6526,
vit,1.0,3,11,0.899275,0.678,0.983565,0.6506,
vit,1.0,3,12,0.867337,0.688867,0.937795,0.668,
vit,1.0,3,13,0.837427,0.6998,0.923179,0.6732,
vit,1.0,3,14,0.810925,0.708178,0.878673,0.6896,
vit,1.0,3,15,0.790373,0.715933,0.884631,0.69,
vit,1.0,3,16,0.756586,0.727378,0.87914,0.6882,
vit,1.0,3,17,0.737199,0.737178,0.906653,0.682,
vit,1.0,3,18,0.715737,0.743022,0.888262,0.6928,
vit,1.0,3,19,0.694156,0.751444,0.863871,0.7062,
vit,1.0,3,20,0.678163,0.756778,0.869017,0.7084,
vit,1.0,3,21,0.652876,0.765822,0.869452,0.7042,
vit,1.0,3,22,0.630675,0.773711,0.8699,0.708,
vit,1.0,3,23,0.609477,0.782422,0.855678,0.7066,
vit,1.0,3,24,0.589258,0.788889,0.869448,0.7112,
vit,1.0,3,25,0.573925,0.793289,0.893094,0.7068,
vit,1.0,3,26,0.553533,0.801956,0.884799,0.7106,
vit,1.0,3,27,0.533387,0.806822,0.882623,0.7168,
vit,1.0,3,28,0.513188,0.815689,0.877227,0.7188,
vit,1.0,3,29,0.500475,0.819578,0.87643,0.7144,
vit,1.0,3,30,0.481475,0.827244,0.900447,0.7196,
vit,1.0,3,31,0.460928,0.832733,0.902348,0.719,
vit,1.0,3,32,0.445511,0.838333,0.913574,0.7186,
vit,1.0,3,33,0.43324,0.843644,0.931374,0.717,
vit,1.0,3,34,0.414697,0.850867,0.926163,0.7142,
vit,1.0,3,35,0.399918,0.854333,0.929047,0.7178,
vit,1.0,3,36,0.39229,0.859733,0.928395,0.7186,
vit,1.0,3,37,0.372905,0.864933,0.946267,0.721,
vit,1.0,3,38,0.363782,0.868,0.948788,0.7144,
vit,1.0,3,39,0.349728,0.876911,0.958621,0.7222,
vit,1.0,3,40,0.342282,0.878511,0.966879,0.7204,
vit,1.0,3,41,0.329285,0.8808,0.979322,0.718,
vit,1.0,3,42,0.32108,0.883644,0.97925,0.7226,
vit,1.0,3,43,0.313503,0.885244,0.991853,0.7198,
vit,1.0,3,44,0.311972,0.887733,0.983639,0.7206,
vit,1.0,3,45,0.301697,0.891644,0.989011,0.7228,
vit,1.0,3,46,0.298791,0.891733,0.995273,0.7198,
vit,1.0,3,47,0.297259,0.893733,0.993628,0.7216,
vit,1.0,3,48,0.296705,0.895111,0.993285,0.723,
vit,1.0,3,49,0.290907,0.895667,0.994622,0.7228,
vit,1.0,3,50,0.289937,0.895667,0.99446,0.7216,
vit,1.0,3,FINAL,,,,0.723,0.7234
